,Date,Door,Count
1737,2017-07-08 05:30,DoorC,0
1738,2017-07-08 05:30,DoorD,0
1739,2017-07-08 05:30,DoorE,0
1740,2017-07-08 06:00,DoorA,0
1741,2017-07-08 06:00,DoorB,0
1742,2017-07-08 06:00,DoorC,0
1743,2017-07-08 06:00,DoorD,0
1744,2017-07-08 06:00,DoorE,0
1745,2017-07-08 06:30,DoorA,0
1746,2017-07-08 06:30,DoorB,0
1747,2017-07-08 06:30,DoorC,0
1748,2017-07-08 06:30,DoorD,0
1749,2017-07-08 06:30,DoorE,0
1750,2017-07-08 07:00,DoorA,0
1751,2017-07-08 07:00,DoorB,0
1752,2017-07-08 07:00,DoorC,0
1753,2017-07-08 07:00,DoorD,0
1754,2017-07-08 07:00,DoorE,0
1755,2017-07-08 07:30,DoorA,0
1756,2017-07-08 07:30,DoorB,0
1757,2017-07-08 07:30,DoorC,0
1758,2017-07-08 07:30,DoorD,0
1759,2017-07-08 07:30,DoorE,0
1760,2017-07-08 08:00,DoorA,60
1761,2017-07-08 08:00,DoorB,73
1762,2017-07-08 08:00,DoorC,22
1763,2017-07-08 08:00,DoorD,106
1764,2017-07-08 08:00,DoorE,49
1765,2017-07-08 08:30,DoorA,44
1766,2017-07-08 08:30,DoorB,73
1767,2017-07-08 08:30,DoorC,27
1768,2017-07-08 08:30,DoorD,82
1769,2017-07-08 08:30,DoorE,47
1770,2017-07-08 09:00,DoorA,58
1771,2017-07-08 09:00,DoorB,73
1772,2017-07-08 09:00,DoorC,27
1773,2017-07-08 09:00,DoorD,108
1774,2017-07-08 09:00,DoorE,44
1775,2017-07-08 09:30,DoorA,45
1776,2017-07-08 09:30,DoorB,60
1777,2017-07-08 09:30,DoorC,22
1778,2017-07-08 09:30,DoorD,107
1779,2017-07-08 09:30,DoorE,41
1780,2017-07-08 10:00,DoorA,53
1781,2017-07-08 10:00,DoorB,67
1782,2017-07-08 10:00,DoorC,23
1783,2017-07-08 10:00,DoorD,103
1784,2017-07-08 10:00,DoorE,52
1785,2017-07-08 10:30,DoorA,34
1786,2017-07-08 10:30,DoorB,66
1787,2017-07-08 10:30,DoorC,38
1788,2017-07-08 10:30,DoorD,103
1789,2017-07-08 10:30,DoorE,37
1790,2017-07-08 11:00,DoorA,55
1791,2017-07-08 11:00,DoorB,73
1792,2017-07-08 11:00,DoorC,29
1793,2017-07-08 11:00,DoorD,108
1794,2017-07-08 11:00,DoorE,49
1795,2017-07-08 11:30,DoorA,48
1796,2017-07-08 11:30,DoorB,63
1797,2017-07-08 11:30,DoorC,30
1798,2017-07-08 11:30,DoorD,102
1799,2017-07-08 11:30,DoorE,39
1800,2017-07-08 12:00,DoorA,45
1801,2017-07-08 12:00,DoorB,73
1802,2017-07-08 12:00,DoorC,34
1803,2017-07-08 12:00,DoorD,103
1804,2017-07-08 12:00,DoorE,38
1805,2017-07-08 12:30,DoorA,59
1806,2017-07-08 12:30,DoorB,72
1807,2017-07-08 12:30,DoorC,32
1808,2017-07-08 12:30,DoorD,112
1809,2017-07-08 12:30,DoorE,39
1810,2017-07-08 13:00,DoorA,53
1811,2017-07-08 13:00,DoorB,66
1812,2017-07-08 13:00,DoorC,36
1813,2017-07-08 13:00,DoorD,97
1814,2017-07-08 13:00,DoorE,36
1815,2017-07-08 13:30,DoorA,49
1816,2017-07-08 13:30,DoorB,59
1817,2017-07-08 13:30,DoorC,27
1818,2017-07-08 13:30,DoorD,107
1819,2017-07-08 13:30,DoorE,48
1820,2017-07-08 14:00,DoorA,45
1821,2017-07-08 14:00,DoorB,82
1822,2017-07-08 14:00,DoorC,32
1823,2017-07-08 14:00,DoorD,90
1824,2017-07-08 14:00,DoorE,36
1825,2017-07-08 14:30,DoorA,65
1826,2017-07-08 14:30,DoorB,66
1827,2017-07-08 14:30,DoorC,29
1828,2017-07-08 14:30,DoorD,77
1829,2017-07-08 14:30,DoorE,43
1830,2017-07-08 15:00,DoorA,47
1831,2017-07-08 15:00,DoorB,73
1832,2017-07-08 15:00,DoorC,35
1833,2017-07-08 15:00,DoorD,118
1834,2017-07-08 15:00,DoorE,30
1835,2017-07-08 15:30,DoorA,46
1836,2017-07-08 15:30,DoorB,54
1837,2017-07-08 15:30,DoorC,25
1838,2017-07-08 15:30,DoorD,103
1839,2017-07-08 15:30,DoorE,49
1840,2017-07-08 16:00,DoorA,57
1841,2017-07-08 16:00,DoorB,79
1842,2017-07-08 16:00,DoorC,22
1843,2017-07-08 16:00,DoorD,94
1844,2017-07-08 16:00,DoorE,45
1845,2017-07-08 16:30,DoorA,41
1846,2017-07-08 16:30,DoorB,59
1847,2017-07-08 16:30,DoorC,28
1848,2017-07-08 16:30,DoorD,98
1849,2017-07-08 16:30,DoorE,48
1850,2017-07-08 17:00,DoorA,46
1851,2017-07-08 17:00,DoorB,76
1852,2017-07-08 17:00,DoorC,28
1853,2017-07-08 17:00,DoorD,97
1854,2017-07-08 17:00,DoorE,43
1855,2017-07-08 17:30,DoorA,41
1856,2017-07-08 17:30,DoorB,71
1857,2017-07-08 17:30,DoorC,34
1858,2017-07-08 17:30,DoorD,106
1859,2017-07-08 17:30,DoorE,35
1860,2017-07-08 18:00,DoorA,47
1861,2017-07-08 18:00,DoorB,67
1862,2017-07-08 18:00,DoorC,36
1863,2017-07-08 18:00,DoorD,87
1864,2017-07-08 18:00,DoorE,44
1865,2017-07-08 18:30,DoorA,61
1866,2017-07-08 18:30,DoorB,62
1867,2017-07-08 18:30,DoorC,33
1868,2017-07-08 18:30,DoorD,102
1869,2017-07-08 18:30,DoorE,45
1870,2017-07-08 19:00,DoorA,49
1871,2017-07-08 19:00,DoorB,55
1872,2017-07-08 19:00,DoorC,26
1873,2017-07-08 19:00,DoorD,112
1874,2017-07-08 19:00,DoorE,35
1875,2017-07-08 19:30,DoorA,56
1876,2017-07-08 19:30,DoorB,67
1877,2017-07-08 19:30,DoorC,32
1878,2017-07-08 19:30,DoorD,89
1879,2017-07-08 19:30,DoorE,36
1880,2017-07-08 20:00,DoorA,48
1881,2017-07-08 20:00,DoorB,80
1882,2017-07-08 20:00,DoorC,30
1883,2017-07-08 20:00,DoorD,112
1884,2017-07-08 20:00,DoorE,45
1885,2017-07-08 20:30,DoorA,44
1886,2017-07-08 20:30,DoorB,67
1887,2017-07-08 20:30,DoorC,32
1888,2017-07-08 20:30,DoorD,94
1889,2017-07-08 20:30,DoorE,37
1890,2017-07-08 21:00,DoorA,0
1891,2017-07-08 21:00,DoorB,0
1892,2017-07-08 21:00,DoorC,0
1893,2017-07-08 21:00,DoorD,0
1894,2017-07-08 21:00,DoorE,0
1895,2017-07-08 21:30,DoorA,0
1896,2017-07-08 21:30,DoorB,0
1897,2017-07-08 21:30,DoorC,0
1898,2017-07-08 21:30,DoorD,0
1899,2017-07-08 21:30,DoorE,0
1900,2017-07-08 22:00,DoorA,0
1901,2017-07-08 22:00,DoorB,0
1902,2017-07-08 22:00,DoorC,0
1903,2017-07-08 22:00,DoorD,0
1904,2017-07-08 22:00,DoorE,0
1905,2017-07-08 22:30,DoorA,0
1906,2017-07-08 22:30,DoorB,0
1907,2017-07-08 22:30,DoorC,0
1908,2017-07-08 22:30,DoorD,0
1909,2017-07-08 22:30,DoorE,0
1910,2017-07-08 23:00,DoorA,0
1911,2017-07-08 23:00,DoorB,0
1912,2017-07-08 23:00,DoorC,0
1913,2017-07-08 23:00,DoorD,0
1914,2017-07-08 23:00,DoorE,0
1915,2017-07-08 23:30,DoorA,0
1916,2017-07-08 23:30,DoorB,0
1917,2017-07-08 23:30,DoorC,0
1918,2017-07-08 23:30,DoorD,0
1919,2017-07-08 23:30,DoorE,0
1920,2017-07-09 00:00,DoorA,0
1921,2017-07-09 00:00,DoorB,0
1922,2017-07-09 00:00,DoorC,0
1923,2017-07-09 00:00,DoorD,0
1924,2017-07-09 00:00,DoorE,0
1925,2017-07-09 00:30,DoorA,0
1926,2017-07-09 00:30,DoorB,0
1927,2017-07-09 00:30,DoorC,0
1928,2017-07-09 00:30,DoorD,0
1929,2017-07-09 00:30,DoorE,0
1930,2017-07-09 01:00,DoorA,0
1931,2017-07-09 01:00,DoorB,0
1932,2017-07-09 01:00,DoorC,0
1933,2017-07-09 01:00,DoorD,0
1934,2017-07-09 01:00,DoorE,0
1935,2017-07-09 01:30,DoorA,0
1936,2017-07-09 01:30,DoorB,0
1937,2017-07-09 01:30,DoorC,0
1938,2017-07-09 01:30,DoorD,0
1939,2017-07-09 01:30,DoorE,0
1940,2017-07-09 02:00,DoorA,0
1941,2017-07-09 02:00,DoorB,0
1942,2017-07-09 02:00,DoorC,0
1943,2017-07-09 02:00,DoorD,0
1944,2017-07-09 02:00,DoorE,0
1945,2017-07-09 02:30,DoorA,0
1946,2017-07-09 02:30,DoorB,0
1947,2017-07-09 02:30,DoorC,0
1948,2017-07-09 02:30,DoorD,0
1949,2017-07-09 02:30,DoorE,0
1950,2017-07-09 03:00,DoorA,0
1951,2017-07-09 03:00,DoorB,0
1952,2017-07-09 03:00,DoorC,0
1953,2017-07-09 03:00,DoorD,0
1954,2017-07-09 03:00,DoorE,0
1955,2017-07-09 03:30,DoorA,0
1956,2017-07-09 03:30,DoorB,0
1957,2017-07-09 03:30,DoorC,0
1958,2017-07-09 03:30,DoorD,0
1959,2017-07-09 03:30,DoorE,0
1960,2017-07-09 04:00,DoorA,0
1961,2017-07-09 04:00,DoorB,0
1962,2017-07-09 04:00,DoorC,0
1963,2017-07-09 04:00,DoorD,0
1964,2017-07-09 04:00,DoorE,0
1965,2017-07-09 04:30,DoorA,0
1966,2017-07-09 04:30,DoorB,0
1967,2017-07-09 04:30,DoorC,0
1968,2017-07-09 04:30,DoorD,0
1969,2017-07-09 04:30,DoorE,0
1970,2017-07-09 05:00,DoorA,0
1971,2017-07-09 05:00,DoorB,0
1972,2017-07-09 05:00,DoorC,0
1973,2017-07-09 05:00,DoorD,0
1974,2017-07-09 05:00,DoorE,0
1975,2017-07-09 05:30,DoorA,0
1976,2017-07-09 05:30,DoorB,0
1977,2017-07-09 05:30,DoorC,0
1978,2017-07-09 05:30,DoorD,0
1979,2017-07-09 05:30,DoorE,0
1980,2017-07-09 06:00,DoorA,0
1981,2017-07-09 06:00,DoorB,0
1982,2017-07-09 06:00,DoorC,0
1983,2017-07-09 06:00,DoorD,0
1984,2017-07-09 06:00,DoorE,0
1985,2017-07-09 06:30,DoorA,0
1986,2017-07-09 06:30,DoorB,0
1987,2017-07-09 06:30,DoorC,0
1988,2017-07-09 06:30,DoorD,0
1989,2017-07-09 06:30,DoorE,0
1990,2017-07-09 07:00,DoorA,0
1991,2017-07-09 07:00,DoorB,0
1992,2017-07-09 07:00,DoorC,0
1993,2017-07-09 07:00,DoorD,0
1994,2017-07-09 07:00,DoorE,0
1995,2017-07-09 07:30,DoorA,0
1996,2017-07-09 07:30,DoorB,0
1997,2017-07-09 07:30,DoorC,0
1998,2017-07-09 07:30,DoorD,0
1999,2017-07-09 07:30,DoorE,0
2000,2017-07-09 08:00,DoorA,45
2001,2017-07-09 08:00,DoorB,62
2002,2017-07-09 08:00,DoorC,24
2003,2017-07-09 08:00,DoorD,114
2004,2017-07-09 08:00,DoorE,36
2005,2017-07-09 08:30,DoorA,49
2006,2017-07-09 08:30,DoorB,65
2007,2017-07-09 08:30,DoorC,41
2008,2017-07-09 08:30,DoorD,110
2009,2017-07-09 08:30,DoorE,39
2010,2017-07-09 09:00,DoorA,52
2011,2017-07-09 09:00,DoorB,73
2012,2017-07-09 09:00,DoorC,32
2013,2017-07-09 09:00,DoorD,96
2014,2017-07-09 09:00,DoorE,48
2015,2017-07-09 09:30,DoorA,53
2016,2017-07-09 09:30,DoorB,55
2017,2017-07-09 09:30,DoorC,37
2018,2017-07-09 09:30,DoorD,99
2019,2017-07-09 09:30,DoorE,42
2020,2017-07-09 10:00,DoorA,48
2021,2017-07-09 10:00,DoorB,71
2022,2017-07-09 10:00,DoorC,22
2023,2017-07-09 10:00,DoorD,100
2024,2017-07-09 10:00,DoorE,33
2025,2017-07-09 10:30,DoorA,55
2026,2017-07-09 10:30,DoorB,69
2027,2017-07-09 10:30,DoorC,31
2028,2017-07-09 10:30,DoorD,103
2029,2017-07-09 10:30,DoorE,35
2030,2017-07-09 11:00,DoorA,46
2031,2017-07-09 11:00,DoorB,66
2032,2017-07-09 11:00,DoorC,25
2033,2017-07-09 11:00,DoorD,119
2034,2017-07-09 11:00,DoorE,35
2035,2017-07-09 11:30,DoorA,63
2036,2017-07-09 11:30,DoorB,64
2037,2017-07-09 11:30,DoorC,24
2038,2017-07-09 11:30,DoorD,104
2039,2017-07-09 11:30,DoorE,35
2040,2017-07-09 12:00,DoorA,37
2041,2017-07-09 12:00,DoorB,68
2042,2017-07-09 12:00,DoorC,27
2043,2017-07-09 12:00,DoorD,96
2044,2017-07-09 12:00,DoorE,49
2045,2017-07-09 12:30,DoorA,42
2046,2017-07-09 12:30,DoorB,56
2047,2017-07-09 12:30,DoorC,28
2048,2017-07-09 12:30,DoorD,98
2049,2017-07-09 12:30,DoorE,48
2050,2017-07-09 13:00,DoorA,53
2051,2017-07-09 13:00,DoorB,55
2052,2017-07-09 13:00,DoorC,16
2053,2017-07-09 13:00,DoorD,102
2054,2017-07-09 13:00,DoorE,42
2055,2017-07-09 13:30,DoorA,46
2056,2017-07-09 13:30,DoorB,81
2057,2017-07-09 13:30,DoorC,26
2058,2017-07-09 13:30,DoorD,103
2059,2017-07-09 13:30,DoorE,32
2060,2017-07-09 14:00,DoorA,53
2061,2017-07-09 14:00,DoorB,69
2062,2017-07-09 14:00,DoorC,30
2063,2017-07-09 14:00,DoorD,91
2064,2017-07-09 14:00,DoorE,46
2065,2017-07-09 14:30,DoorA,45
2066,2017-07-09 14:30,DoorB,62
2067,2017-07-09 14:30,DoorC,26
2068,2017-07-09 14:30,DoorD,106
2069,2017-07-09 14:30,DoorE,47
2070,2017-07-09 15:00,DoorA,46
2071,2017-07-09 15:00,DoorB,72
2072,2017-07-09 15:00,DoorC,24
2073,2017-07-09 15:00,DoorD,89
2074,2017-07-09 15:00,DoorE,43
2075,2017-07-09 15:30,DoorA,49
2076,2017-07-09 15:30,DoorB,84
2077,2017-07-09 15:30,DoorC,25
2078,2017-07-09 15:30,DoorD,115
2079,2017-07-09 15:30,DoorE,35
2080,2017-07-09 16:00,DoorA,47
2081,2017-07-09 16:00,DoorB,70
2082,2017-07-09 16:00,DoorC,32
2083,2017-07-09 16:00,DoorD,89
2084,2017-07-09 16:00,DoorE,39
2085,2017-07-09 16:30,DoorA,43
2086,2017-07-09 16:30,DoorB,72
2087,2017-07-09 16:30,DoorC,27
2088,2017-07-09 16:30,DoorD,83
2089,2017-07-09 16:30,DoorE,33
2090,2017-07-09 17:00,DoorA,50
2091,2017-07-09 17:00,DoorB,86
2092,2017-07-09 17:00,DoorC,44
2093,2017-07-09 17:00,DoorD,104
2094,2017-07-09 17:00,DoorE,38
2095,2017-07-09 17:30,DoorA,53
2096,2017-07-09 17:30,DoorB,61
2097,2017-07-09 17:30,DoorC,24
2098,2017-07-09 17:30,DoorD,97
2099,2017-07-09 17:30,DoorE,36
2100,2017-07-09 18:00,DoorA,61
2101,2017-07-09 18:00,DoorB,68
2102,2017-07-09 18:00,DoorC,30
2103,2017-07-09 18:00,DoorD,93
2104,2017-07-09 18:00,DoorE,40
2105,2017-07-09 18:30,DoorA,54
2106,2017-07-09 18:30,DoorB,64
2107,2017-07-09 18:30,DoorC,32
2108,2017-07-09 18:30,DoorD,104
2109,2017-07-09 18:30,DoorE,36
2110,2017-07-09 19:00,DoorA,53
2111,2017-07-09 19:00,DoorB,58
2112,2017-07-09 19:00,DoorC,35
2113,2017-07-09 19:00,DoorD,91
2114,2017-07-09 19:00,DoorE,36
2115,2017-07-09 19:30,DoorA,67
2116,2017-07-09 19:30,DoorB,59
2117,2017-07-09 19:30,DoorC,30
2118,2017-07-09 19:30,DoorD,97
2119,2017-07-09 19:30,DoorE,48
2120,2017-07-09 20:00,DoorA,49
2121,2017-07-09 20:00,DoorB,67
2122,2017-07-09 20:00,DoorC,25
2123,2017-07-09 20:00,DoorD,102
2124,2017-07-09 20:00,DoorE,40
2125,2017-07-09 20:30,DoorA,62
2126,2017-07-09 20:30,DoorB,66
2127,2017-07-09 20:30,DoorC,28
2128,2017-07-09 20:30,DoorD,76
2129,2017-07-09 20:30,DoorE,46
2130,2017-07-09 21:00,DoorA,0
2131,2017-07-09 21:00,DoorB,0
2132,2017-07-09 21:00,DoorC,0
2133,2017-07-09 21:00,DoorD,0
2134,2017-07-09 21:00,DoorE,0
2135,2017-07-09 21:30,DoorA,0
2136,2017-07-09 21:30,DoorB,0
2137,2017-07-09 21:30,DoorC,0
2138,2017-07-09 21:30,DoorD,0
2139,2017-07-09 21:30,DoorE,0
2140,2017-07-09 22:00,DoorA,0
2141,2017-07-09 22:00,DoorB,0
2142,2017-07-09 22:00,DoorC,0
2143,2017-07-09 22:00,DoorD,0
2144,2017-07-09 22:00,DoorE,0
2145,2017-07-09 22:30,DoorA,0
2146,2017-07-09 22:30,DoorB,0
2147,2017-07-09 22:30,DoorC,0
2148,2017-07-09 22:30,DoorD,0
2149,2017-07-09 22:30,DoorE,0
2150,2017-07-09 23:00,DoorA,0
2151,2017-07-09 23:00,DoorB,0
2152,2017-07-09 23:00,DoorC,0
2153,2017-07-09 23:00,DoorD,0
2154,2017-07-09 23:00,DoorE,0
2155,2017-07-09 23:30,DoorA,0
2156,2017-07-09 23:30,DoorB,0
2157,2017-07-09 23:30,DoorC,0
2158,2017-07-09 23:30,DoorD,0
2159,2017-07-09 23:30,DoorE,0
2160,2017-07-10 00:00,DoorA,0
2161,2017-07-10 00:00,DoorB,0
2162,2017-07-10 00:00,DoorC,0
2163,2017-07-10 00:00,DoorD,0
2164,2017-07-10 00:00,DoorE,0
2165,2017-07-10 00:30,DoorA,0
2166,2017-07-10 00:30,DoorB,0
2167,2017-07-10 00:30,DoorC,0
2168,2017-07-10 00:30,DoorD,0
2169,2017-07-10 00:30,DoorE,0
2170,2017-07-10 01:00,DoorA,0
2171,2017-07-10 01:00,DoorB,0
2172,2017-07-10 01:00,DoorC,0
2173,2017-07-10 01:00,DoorD,0
2174,2017-07-10 01:00,DoorE,0
2175,2017-07-10 01:30,DoorA,0
2176,2017-07-10 01:30,DoorB,0
2177,2017-07-10 01:30,DoorC,0
2178,2017-07-10 01:30,DoorD,0
2179,2017-07-10 01:30,DoorE,0
2180,2017-07-10 02:00,DoorA,0
2181,2017-07-10 02:00,DoorB,0
2182,2017-07-10 02:00,DoorC,0
2183,2017-07-10 02:00,DoorD,0
2184,2017-07-10 02:00,DoorE,0
2185,2017-07-10 02:30,DoorA,0
2186,2017-07-10 02:30,DoorB,0
2187,2017-07-10 02:30,DoorC,0
2188,2017-07-10 02:30,DoorD,0
2189,2017-07-10 02:30,DoorE,0
2190,2017-07-10 03:00,DoorA,0
2191,2017-07-10 03:00,DoorB,0
2192,2017-07-10 03:00,DoorC,0
2193,2017-07-10 03:00,DoorD,0
2194,2017-07-10 03:00,DoorE,0
2195,2017-07-10 03:30,DoorA,0
2196,2017-07-10 03:30,DoorB,0
2197,2017-07-10 03:30,DoorC,0
2198,2017-07-10 03:30,DoorD,0
2199,2017-07-10 03:30,DoorE,0
2200,2017-07-10 04:00,DoorA,0
2201,2017-07-10 04:00,DoorB,0
2202,2017-07-10 04:00,DoorC,0
2203,2017-07-10 04:00,DoorD,0
2204,2017-07-10 04:00,DoorE,0
2205,2017-07-10 04:30,DoorA,0
2206,2017-07-10 04:30,DoorB,0
2207,2017-07-10 04:30,DoorC,0
2208,2017-07-10 04:30,DoorD,0
2209,2017-07-10 04:30,DoorE,0
2210,2017-07-10 05:00,DoorA,0
2211,2017-07-10 05:00,DoorB,0
2212,2017-07-10 05:00,DoorC,0
2213,2017-07-10 05:00,DoorD,0
2214,2017-07-10 05:00,DoorE,0
2215,2017-07-10 05:30,DoorA,0
2216,2017-07-10 05:30,DoorB,0
2217,2017-07-10 05:30,DoorC,0
2218,2017-07-10 05:30,DoorD,0
2219,2017-07-10 05:30,DoorE,0
2220,2017-07-10 06:00,DoorA,0
2221,2017-07-10 06:00,DoorB,0
2222,2017-07-10 06:00,DoorC,0
2223,2017-07-10 06:00,DoorD,0
2224,2017-07-10 06:00,DoorE,0
2225,2017-07-10 06:30,DoorA,0
2226,2017-07-10 06:30,DoorB,0
2227,2017-07-10 06:30,DoorC,0
2228,2017-07-10 06:30,DoorD,0
2229,2017-07-10 06:30,DoorE,0
2230,2017-07-10 07:00,DoorA,0
2231,2017-07-10 07:00,DoorB,0
2232,2017-07-10 07:00,DoorC,0
2233,2017-07-10 07:00,DoorD,0
2234,2017-07-10 07:00,DoorE,0
2235,2017-07-10 07:30,DoorA,0
2236,2017-07-10 07:30,DoorB,0
2237,2017-07-10 07:30,DoorC,0
2238,2017-07-10 07:30,DoorD,0
2239,2017-07-10 07:30,DoorE,0
2240,2017-07-10 08:00,DoorA,63
2241,2017-07-10 08:00,DoorB,82
2242,2017-07-10 08:00,DoorC,27
2243,2017-07-10 08:00,DoorD,90
2244,2017-07-10 08:00,DoorE,45
2245,2017-07-10 08:30,DoorA,42
2246,2017-07-10 08:30,DoorB,68
2247,2017-07-10 08:30,DoorC,34
2248,2017-07-10 08:30,DoorD,101
2249,2017-07-10 08:30,DoorE,48
2250,2017-07-10 09:00,DoorA,49
2251,2017-07-10 09:00,DoorB,71
2252,2017-07-10 09:00,DoorC,24
2253,2017-07-10 09:00,DoorD,102
2254,2017-07-10 09:00,DoorE,32
2255,2017-07-10 09:30,DoorA,57
2256,2017-07-10 09:30,DoorB,68
2257,2017-07-10 09:30,DoorC,30
2258,2017-07-10 09:30,DoorD,109
2259,2017-07-10 09:30,DoorE,44
2260,2017-07-10 10:00,DoorA,42
2261,2017-07-10 10:00,DoorB,63
2262,2017-07-10 10:00,DoorC,27
2263,2017-07-10 10:00,DoorD,113
2264,2017-07-10 10:00,DoorE,39
2265,2017-07-10 10:30,DoorA,58
2266,2017-07-10 10:30,DoorB,65
2267,2017-07-10 10:30,DoorC,33
2268,2017-07-10 10:30,DoorD,96
2269,2017-07-10 10:30,DoorE,40
2270,2017-07-10 11:00,DoorA,60
2271,2017-07-10 11:00,DoorB,70
2272,2017-07-10 11:00,DoorC,24
2273,2017-07-10 11:00,DoorD,103
2274,2017-07-10 11:00,DoorE,53
2275,2017-07-10 11:30,DoorA,59
2276,2017-07-10 11:30,DoorB,70
2277,2017-07-10 11:30,DoorC,28
2278,2017-07-10 11:30,DoorD,91
2279,2017-07-10 11:30,DoorE,40
2280,2017-07-10 12:00,DoorA,44
2281,2017-07-10 12:00,DoorB,80
2282,2017-07-10 12:00,DoorC,27
2283,2017-07-10 12:00,DoorD,96
2284,2017-07-10 12:00,DoorE,28
2285,2017-07-10 12:30,DoorA,59
2286,2017-07-10 12:30,DoorB,66
2287,2017-07-10 12:30,DoorC,30
2288,2017-07-10 12:30,DoorD,98
2289,2017-07-10 12:30,DoorE,33
2290,2017-07-10 13:00,DoorA,53
2291,2017-07-10 13:00,DoorB,53
2292,2017-07-10 13:00,DoorC,36
2293,2017-07-10 13:00,DoorD,103
2294,2017-07-10 13:00,DoorE,39
2295,2017-07-10 13:30,DoorA,47
2296,2017-07-10 13:30,DoorB,69
2297,2017-07-10 13:30,DoorC,28
2298,2017-07-10 13:30,DoorD,104
2299,2017-07-10 13:30,DoorE,40
2300,2017-07-10 14:00,DoorA,51
2301,2017-07-10 14:00,DoorB,68
2302,2017-07-10 14:00,DoorC,36
2303,2017-07-10 14:00,DoorD,98
2304,2017-07-10 14:00,DoorE,36
2305,2017-07-10 14:30,DoorA,46
2306,2017-07-10 14:30,DoorB,70
2307,2017-07-10 14:30,DoorC,39
2308,2017-07-10 14:30,DoorD,93
2309,2017-07-10 14:30,DoorE,48
2310,2017-07-10 15:00,DoorA,46
2311,2017-07-10 15:00,DoorB,82
2312,2017-07-10 15:00,DoorC,24
2313,2017-07-10 15:00,DoorD,92
2314,2017-07-10 15:00,DoorE,34
2315,2017-07-10 15:30,DoorA,56
2316,2017-07-10 15:30,DoorB,58
2317,2017-07-10 15:30,DoorC,33
2318,2017-07-10 15:30,DoorD,94
2319,2017-07-10 15:30,DoorE,30
2320,2017-07-10 16:00,DoorA,47
2321,2017-07-10 16:00,DoorB,74
2322,2017-07-10 16:00,DoorC,28
2323,2017-07-10 16:00,DoorD,86
2324,2017-07-10 16:00,DoorE,49
2325,2017-07-10 16:30,DoorA,62
2326,2017-07-10 16:30,DoorB,63
2327,2017-07-10 16:30,DoorC,22
2328,2017-07-10 16:30,DoorD,88
2329,2017-07-10 16:30,DoorE,42
2330,2017-07-10 17:00,DoorA,41
2331,2017-07-10 17:00,DoorB,81
2332,2017-07-10 17:00,DoorC,29
2333,2017-07-10 17:00,DoorD,98
2334,2017-07-10 17:00,DoorE,45
2335,2017-07-10 17:30,DoorA,41
2336,2017-07-10 17:30,DoorB,70
2337,2017-07-10 17:30,DoorC,28
2338,2017-07-10 17:30,DoorD,122
2339,2017-07-10 17:30,DoorE,42
2340,2017-07-10 18:00,DoorA,53
2341,2017-07-10 18:00,DoorB,79
2342,2017-07-10 18:00,DoorC,24
2343,2017-07-10 18:00,DoorD,105
2344,2017-07-10 18:00,DoorE,39
2345,2017-07-10 18:30,DoorA,44
2346,2017-07-10 18:30,DoorB,53
2347,2017-07-10 18:30,DoorC,31
2348,2017-07-10 18:30,DoorD,93
2349,2017-07-10 18:30,DoorE,48
2350,2017-07-10 19:00,DoorA,41
2351,2017-07-10 19:00,DoorB,76
2352,2017-07-10 19:00,DoorC,29
2353,2017-07-10 19:00,DoorD,106
2354,2017-07-10 19:00,DoorE,50
2355,2017-07-10 19:30,DoorA,51
2356,2017-07-10 19:30,DoorB,74
2357,2017-07-10 19:30,DoorC,27
2358,2017-07-10 19:30,DoorD,90
2359,2017-07-10 19:30,DoorE,35
2360,2017-07-10 20:00,DoorA,41
2361,2017-07-10 20:00,DoorB,72
2362,2017-07-10 20:00,DoorC,29
2363,2017-07-10 20:00,DoorD,93
2364,2017-07-10 20:00,DoorE,54
2365,2017-07-10 20:30,DoorA,60
2366,2017-07-10 20:30,DoorB,66
2367,2017-07-10 20:30,DoorC,26
2368,2017-07-10 20:30,DoorD,93
2369,2017-07-10 20:30,DoorE,44
2370,2017-07-10 21:00,DoorA,0
2371,2017-07-10 21:00,DoorB,0
2372,2017-07-10 21:00,DoorC,0
2373,2017-07-10 21:00,DoorD,0
2374,2017-07-10 21:00,DoorE,0
2375,2017-07-10 21:30,DoorA,0
2376,2017-07-10 21:30,DoorB,0
2377,2017-07-10 21:30,DoorC,0
2378,2017-07-10 21:30,DoorD,0
2379,2017-07-10 21:30,DoorE,0
2380,2017-07-10 22:00,DoorA,0
2381,2017-07-10 22:00,DoorB,0
2382,2017-07-10 22:00,DoorC,0
2383,2017-07-10 22:00,DoorD,0
2384,2017-07-10 22:00,DoorE,0
2385,2017-07-10 22:30,DoorA,0
2386,2017-07-10 22:30,DoorB,0
2387,2017-07-10 22:30,DoorC,0
2388,2017-07-10 22:30,DoorD,0
2389,2017-07-10 22:30,DoorE,0
2390,2017-07-10 23:00,DoorA,0
2391,2017-07-10 23:00,DoorB,0
2392,2017-07-10 23:00,DoorC,0
2393,2017-07-10 23:00,DoorD,0
2394,2017-07-10 23:00,DoorE,0
2395,2017-07-10 23:30,DoorA,0
2396,2017-07-10 23:30,DoorB,0
2397,2017-07-10 23:30,DoorC,0
2398,2017-07-10 23:30,DoorD,0
2399,2017-07-10 23:30,DoorE,0
2400,2017-07-11 00:00,DoorA,0
2401,2017-07-11 00:00,DoorB,0
2402,2017-07-11 00:00,DoorC,0
